Track name,Artist name,Album,Playlist name,Type,ISRC
"16 Toneladas - Noriel Vilela","","","Brasil","Playlist",""
"Michael Jackson   Samba Rock","","","Brasil","Playlist",""
"O melhor baixista de Samba que eu já vi - Cláudio Bonfim gravando Leo Love (Áudio do CD)","","","Brasil","Playlist",""
"Michael Jackson - They Don’t Care About Us (Brazil Version) (Official Video)","","","Brasil","Playlist",""
"We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix)","","","Brasil","Playlist",""
"E se Michael Jackson cantasse Molejão?","","","Brasil","Playlist",""
"Rio Festa em Ipanema em portugues Dublado - Hot Wings(I Wanna Party)","","","Brasil","Playlist",""
"Rio Soundtrack- 04 Hot Wings (I Wanna Party)","","","Brasil","Playlist",""
"Rio - Real in Rio - Brazilian Portuguese [SUBS + TRANS]","","","Brasil","Playlist",""
"Rio Soundtrack- 03 Mas Que Nada (2011 Rio Version)","","","Brasil","Playlist",""
"Let Me take You To Rio Ester Dean Feat Carlinhos Brown (Lyrics)","","","Brasil","Playlist",""
"Shakira - La La La (Brazil 2014) ft. Carlinhos Brown","","","Brasil","Playlist",""
"Carlinhos Brown - Vc, O Amor e Eu Feat. Quésia Luz (Clipe Oficial)","","","Brasil","Playlist",""
"Carlinhos Brown - Tantinho","","","Brasil","Playlist",""
"Ashansu - Carlinhos Brown","","","Brasil","Playlist",""
"ARARINHA - CARLINHOS BROWN","","","Brasil","Playlist",""
"Estrela do Guardião » Akaiê Sramana (Clipe Oficial)","","","Brasil","Playlist",""
"Rapé Sagrado » Akaiê Sramana (Clipe Oficial)","","","Brasil","Playlist",""
"Canção Xamânica: 02 Pena Branca Curador - Akaiê Sramana","","","Brasil","Playlist",""
"Foi no clarão da lua letra","","","Brasil","Playlist",""
"Ponto cantado de Iemanjá - Eu escrevi um pedido na areia...","","","Brasil","Playlist",""
"Marinheiro Só","","","Brasil","Playlist",""
"IEMANJÁ - CANTO DE IEMANJÁ CON LETRA","","","Brasil","Playlist",""
"Os Tincoãs - Saudação aos orixás","","","Brasil","Playlist",""
"Moacir Santos - Nanã","","","Brasil","Playlist",""
"Os Tincoãs - Canto pra Iemanjá","","","Brasil","Playlist",""
"Os Tincoãs - A Força da Jurema","","","Brasil","Playlist",""
"Os Tincoãs - Obaluaê","","","Brasil","Playlist",""
"Os Tincoãs - Sabiá Roxa","","","Brasil","Playlist",""
"Os Tincoãs - Iansã, Mãe Virgem","","","Brasil","Playlist",""
"Os Tincoãs - Deixa A Gira Girar (j g b edit)","","","Brasil","Playlist",""
"CORDEIRO DE NANA / Os Tincoas","","","Brasil","Playlist",""
"Clip Muzenza - Você não sabe o valor que a capoeira tem","","","Brasil","Playlist",""
"Gregor Salto - Para Voce Feat. Curio Capoeira | Official Video | Capoeira Music Video","","","Brasil","Playlist",""
"Lá lauê","","","Brasil","Playlist",""
"Paraná Tradiçao 🇧🇷","","","Brasil","Playlist",""
"Capoeira Do Brasil 🇧🇷","","","Brasil","Playlist",""
"Viola de Waldemar 🇧🇷","","","Brasil","Playlist",""
"Oi sim sim sim 🇧🇷","","","Brasil","Playlist",""
"Mundo Enganador - Mestre Barrão","","","Brasil","Playlist",""
"Sou capoeira - Mestre Suassuna (Capoeirando 2004)","","","Brasil","Playlist",""
"Mestre Suassuna - Sabia Cantou","","","Brasil","Playlist",""
"Powerwolf - We Drink Your Blood (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"FUROR GALLICO - Waterstrings (Official Video)","","","Xtreme Metal","Playlist",""
"CANDLEMASS ft. TONY IOMMI - Astorolus - The Great Octopus (Official Video) | Napalm Records","","","Xtreme Metal","Playlist",""
"CHTHONIC - TAKAO - Official Video | 閃靈 [皇軍] MV","","","Xtreme Metal","Playlist",""
"BELZEBUBS - Cathedrals Of Mourning (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"HIRAX Official Video ""El Rostro de la Muerte"" (The Face of Death) by HIRAX 2010.","","","Xtreme Metal","Playlist",""
"Arandu Arakuaa - Hêwaka Waktû (Official Music Video) HD","","","Xtreme Metal","Playlist",""
"Candlemass - ""Mirror Mirror"" Official Video (1988)","","","Xtreme Metal","Playlist",""
"ARCH ENEMY - Nemesis (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"ARCH ENEMY - War Eternal (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"ARCH ENEMY - The Eagle Flies Alone (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"ARCH ENEMY - The World Is Yours (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"ARCH ENEMY - You Will Know My Name (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"Arch Enemy - The Book of Heavy Metal (cover Version)","","","Xtreme Metal","Playlist",""
"Arch Enemy - Shout (cover Version)","","","Xtreme Metal","Playlist",""
"Candlemass - Solitude","","","Xtreme Metal","Playlist",""
"Candlemass - Bewitched","","","Xtreme Metal","Playlist",""
"Candlemass - Demon's Gate","","","Xtreme Metal","Playlist",""
"Candlemass - Crystal Ball","","","Xtreme Metal","Playlist",""
"Burzum - War (Lyrics) HD","","","Xtreme Metal","Playlist",""
"CELTIC FROST -  A Dying God Coming Into Human Flesh (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"B.A.R.F. - Killrendestroyfrag","","","Xtreme Metal","Playlist",""
"Sepultura - Roots Bloody Roots [OFFICIAL VIDEO]","","","Xtreme Metal","Playlist",""
"Sepultura - Ratamahatta [OFFICIAL VIDEO]","","","Xtreme Metal","Playlist",""
"Sepultura - Territory [OFFICIAL VIDEO]","","","Xtreme Metal","Playlist",""
"Sepultura Refuse Resist","","","Xtreme Metal","Playlist",""
"Sepultura - Arise [OFFICIAL VIDEO]","","","Xtreme Metal","Playlist",""
"Burzum-Fallen-Jeg Faller.","","","Xtreme Metal","Playlist",""
"This PRO Bassist BETRAYED Me... (BASS BATTLE)","","","Xtreme Metal","Playlist",""
"Cannibal Corpse - Evisceration Plague (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"UNEARTHED ELF - Realm Of The Beholder (epic fantasy power doom metal)","","","Xtreme Metal","Playlist",""
"PARADISE LOST - Beneath Broken Earth (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"PARADISE LOST - No Hope In Sight (Lyric Video)","","","Xtreme Metal","Playlist",""
"PARADISE LOST - Faith Divides Us Death Unites Us (OFFICIAL Video)","","","Xtreme Metal","Playlist",""
"PARADISE LOST  - Blood And Chaos (OFFICIAL VIDEO)","","","Xtreme Metal","Playlist",""
"CEMICAN - Mixteco ( Official Video )","","","Xtreme Metal","Playlist",""
"SEPULTURA - Itsari","","","Xtreme Metal","Playlist",""
"Altered Beast - Rise From Your Grave (doom metal arrangement)","","","Xtreme Metal","Playlist",""
"Shepherds Reign - Le Manu - OFFICIAL VIDEO","","","Xtreme Metal","Playlist",""
"Cruel Cruel World - Willie Nelson","","","Folk","Playlist",""
"Home Free - The Gambler","","","Folk","Playlist",""
"Avi Kaplan - Change on the Rise (Official Music Video)","","","Folk","Playlist",""
"B.J. Thomas - Raindrops Keep Falling on my Head","","","Folk","Playlist",""
"Tennessee Ernie Ford - Dark As A Dungeon","","","Folk","Playlist",""
"Terra Celta - Caranguejo - ( Folk Músicas 2021)","","","Folk","Playlist",""
"Ring of Fire Johnny Cash","","","Folk","Playlist",""
"Johnny Cash-The_Man_Comes Around","","","Folk","Playlist",""
"Johnny Cash - Hurt","","","Folk","Playlist",""
"Johnny Cash - God's Gonna Cut You Down (Official Music Video)","","","Folk","Playlist",""
"John Denver - Take Me Home, Country Roads (Official Audio)","","","Folk","Playlist",""
"Ghoultown ""Bury Them Deep"" (""The Backwater Gospel"")","","","Folk","Playlist",""
"Camille · Michael Giacchino - Le Festin","","","Folk","Playlist",""
"The Longest Johns - Off To Sea","","","Folk","Playlist",""
"Alex Heflin - Back in the 90's (From ""BoJack Horseman"")","","","Folk","Playlist",""
"Stan Rogers - Rolling Down To Old Maui","","","Folk","Playlist",""
"FUROR GALLICO - Canto d'Inverno (Official Video)","","","Folk","Playlist",""
"The Longest Johns - Wellerman (Lyrics) (Best Version)","","","Folk","Playlist",""
"The Longest Johns - Retirement Song","","","Folk","Playlist",""
"The Pogues - South Australia","","","Folk","Playlist",""
"The Longest Johns - Bones in the Ocean","","","Folk","Playlist",""
"The Anchormen - Sugar In The Hold","","","Folk","Playlist",""
"The Longest Johns - Santiana","","","Folk","Playlist",""
"Johnny Collins - South Australia (sea shanty)","","","Folk","Playlist",""
"BOUND FOR SOUTH AUSTRALIA-FOLK SEA SHANTY THE KILKENNY'S","","","Folk","Playlist",""
"Home Free - Sea Shanty Medley","","","Folk","Playlist",""
"Home Free - Man of Constant Sorrow","","","Folk","Playlist",""
"Home Free - Honey, I'm Good","","","Folk","Playlist",""
"Home Free - Fishin' in the Dark /  Boondocks (Mashup)","","","Folk","Playlist",""
"Rusty Cage - The New Knife Game Song","","","Folk","Playlist",""
"May I Stand Unshaken? - High Honor Version (RDR2)","","","Folk","Playlist",""
"The Dreadnoughts - Sleep Is for the Weak","","","Folk","Playlist",""
"CEMICAN - Mixteco ( Official Video )","","","Folk","Playlist",""
"Irish Drinking Song- Rocky Road to Dublin","","","Folk","Playlist",""
"""AMIGOS""","","","Folk","Playlist",""
"""DIA DE CAO""","","","Folk","Playlist",""
"""O ACÚMULO""","","","Folk","Playlist",""
"Shireen - UMAI [official music video]","","","Folk","Playlist",""
"Apocalypse Orchestra - The Garden Of Earthly Delights (Official Music Video) Medieval Metal","","","Folk","Playlist",""
"ELUVEITIE - The Call Of The Mountains (OFFICIAL MUSIC VIDEO)","","","Folk","Playlist",""
"Davy Jones [Lyrics]","","","Folk","Playlist",""
"The HU - Wolf Totem (Official Music Video)","","","Folk","Playlist",""
"The HU - Yuve Yuve Yu (Official Music Video)","","","Folk","Playlist",""
"ALESTORM - Magnetic North (Official Video) | Napalm Records","","","Folk","Playlist",""
"Arandu Arakuaa - Aruanãs (Official Music Video) HD","","","Folk","Playlist",""
"Arandu Arakuaa - Ipredu","","","Folk","Playlist",""
"Irish Way - The O'Reillys and the Paddyhats [Official Video]","","","Folk","Playlist",""
"Arandu Arakuaa - Hêwaka Waktû (Official Music Video) HD","","","Folk","Playlist",""
"Barrels of Whiskey - The O'Reillys and the Paddyhats [Official Video]","","","Folk","Playlist",""
"THE RUMJACKS I'll Tell me Ma'","","","Folk","Playlist",""
"The O'Reillys and the Paddyhats - Yesterday's Rebel","","","Folk","Playlist",""
"The Rumjacks - An Irish Pub Song (Official Music Video)","","","Folk","Playlist",""
"The Rumjacks - Uncle Tommy (Official Video)","","","Folk","Playlist",""
"I'm Shipping Up To Boston - Dropkick Murphys","","","Folk","Playlist",""
"Dropkick Murphys - ""Rose Tattoo"" (Video)","","","Folk","Playlist",""
"Tuatha de Danann - We're Back (original) w/ lyrics","","","Folk","Playlist",""
"Tuatha de Danann Tan Pinga Ra Tan. (Acustico)","","","Folk","Playlist",""
"Tuatha de Danann - Bella Natura (Legendado - PT)","","","Folk","Playlist",""
"The Dead South - In Hell I'll Be In Good Company [Official Music Video]","","","Folk","Playlist",""
"The Jolly Rogers - The Flying Dutchman","","","Folk","Playlist",""
"Ghoultown ""Drink With The Living Dead"" [Official]","","","Folk","Playlist",""
"Davy Jones - First Scene HD","","","Folk","Playlist",""
"ERA - Ameno (Official Music Video)","","","Folk","Playlist",""
"ERA - Divano (Official Video)","","","Folk","Playlist",""
"ERA - The Mass (Official Video)","","","Folk","Playlist",""
"Original 16 Brewery Sessions - Colter Wall - ""The Devil Wears a Suit and Tie""","","","Folk","Playlist",""
"The most wonderful song ever : The Spinning Song || Improved Original Audio and English Subtitles","","","Folk","Playlist",""
"OMNIA (Official) - Fee Ra Huri","","","Folk","Playlist",""
"Rednex - Cotton Eye Joe (Official Music Video) [HD] - RednexMusic com","","","Folk","Playlist",""
"The Jolly Rogers: THE DEVIL'S REACH","","","Folk","Playlist",""
"The Mariner's Revenge Song","","","Folk","Playlist",""
"The Irish Rovers, Star of the County Down   (w/ lyrics)","","","Folk","Playlist",""
"Santiano - Tri Martolod","","","Folk","Playlist",""
"Blowin' In The Wind -Bob Dylan - Lyrics","","","Folk","Playlist",""
"BOB DYLAN - Mr Tambourine Man","","","Folk","Playlist",""
"Ram Jam - Black Betty","","","Folk","Playlist",""
"O QUADRADO","","","Folk","Playlist",""
"Terra Celta","","","Folk","Playlist",""
"TERRA CELTA - SURDOS NÓS VAMOS FICAR","","","Folk","Playlist",""
"TERRA CELTA - Nau Dos Amores","","","Folk","Playlist",""
"TERRA CELTA - MUSICA, PIRATAS E RUM","","","Folk","Playlist",""
"TERRA CELTA - MALDITOS GNOMOS","","","Folk","Playlist",""
"Mulher Maravilha - Terra Celta feat. Allice Tirolla (Clipe Oficial)","","","Folk","Playlist",""
"TERRA CELTA - ARRIGO´S HISTORY","","","Folk","Playlist",""
"TERRA CELTA - RESSACA","","","Folk","Playlist",""
"TERRA CELTA - ATÉ O ÚLTIMO GOLE","","","Folk","Playlist",""
"TERRA CELTA - ERA UMA VEZ","","","Folk","Playlist",""
"TERRA CELTA - GAIA ( VIDEOCLIPE OFICIAL )","","","Folk","Playlist",""
"TERRA CELTA  -  UM OUTRO LUGAR","","","Folk","Playlist",""
"O PORCO (VELHO BÊBADO)","","","Folk","Playlist",""
"Siouxsie And The Banshees - Spellbound (Official Music Video)","","","Gothic","Playlist",""
"Aurelio Voltaire · Voltaire - I Laugh in the Face of Death","","","Gothic","Playlist",""
"Aurelio Voltaire · Voltaire - Oubliette","","","Gothic","Playlist",""
"Voltaire - Ex Lover's Lover OFFICIAL","","","Gothic","Playlist",""
"Aurelio Voltaire · Voltaire - Blue-eyed Matador","","","Gothic","Playlist",""
"Aurelio Voltaire - Cathouse Tragedy","","","Gothic","Playlist",""
"Aurelio Voltaire - Oh Lord (Wake the Dead)","","","Gothic","Playlist",""
"Aurelio Voltaire- The Masquerade (OFFICIAL) with lyrics","","","Gothic","Playlist",""
"Aurelio Voltaire- The Devil and Mr. Jones (OFFICIAL) with lyrics","","","Gothic","Playlist",""
"SOVNGARDE SONG 2016 (Skyrim SE) by Miracle Of Sound (Symphonic Metal)","","","Gothic","Playlist",""
"""Nos Vamos Juntos"" - María Escarlata","","","Gothic","Playlist",""
"""La Sombra"" - Anabantha","","","Gothic","Playlist",""
"FUROR GALLICO - Canto d'Inverno (Official Video)","","","Gothic","Playlist",""
"Eyes of the Nightmare Jungle - Shadow Dance","","","Gothic","Playlist",""
"Death To The World (with lyrics in description)","","","Gothic","Playlist",""
"Death May Die","","","Gothic","Playlist",""
"Death May Die","","","Gothic","Playlist",""
"SILENZIUM - I Was Made For Lovin' You (Kiss cover)","","","Gothic","Playlist",""
"Broken Peach - This is Halloween (Halloween Special)","","","Gothic","Playlist",""
"SOPOR AETERNUS: ""Children of the Corn"" (music video)","","","Gothic","Playlist",""
"SOPOR AETERNUS: ""DeathHouse"" (lyric video)","","","Gothic","Playlist",""
"Parov Stelar - Dark Jazz (Official Audio)","","","Gothic","Playlist",""
"Secrets In The Wall - Miss Chambertale ~ [Gothic Jazz] + Lyrics","","","Gothic","Playlist",""
"Aziza Mustafa Zadeh - Gothic Jazz.","","","Gothic","Playlist",""
"Gothic Jazz Dance","","","Gothic","Playlist",""
"I'm Always Chasing Rainbows-Judy Garland","","","Gothic","Playlist",""
"Billie Eilish - bury a friend (Official Music Video)","","","Gothic","Playlist",""
"James Dennis | Creepy Creatures (Trap Goth)","","","Gothic","Playlist",""
"BELZEBUBS - Cathedrals Of Mourning (OFFICIAL VIDEO)","","","Gothic","Playlist",""
"Marilyn Manson - Sweet Dreams (Are Made Of This) (Alt. Version)","","","Gothic","Playlist",""
"Simon & Garfunkel - The Sound of Silence (Acoustic Version)","","","Gothic","Playlist",""
"Amorèe Lovell - The Alphabet Serial Song Picture Slideshow","","","Gothic","Playlist",""
"the sisters of mercy - marian","","","Gothic","Playlist",""
"Alice Francis - Shoot Him down!  (Official Video) (Break his neck, neck, neck, neck)","","","Gothic","Playlist",""
"La Llorona - Carmen Goett (Official Video)","","","Gothic","Playlist",""
"MADEMOISELLE NOIR: A Tragedy","","","Gothic","Playlist",""
"Lycanthia-Hair of the Beast","","","Gothic","Playlist",""
"Dark Sarah - ""Dance With The Dragon"" feat. JP Leppäluoto","","","Gothic","Playlist",""
"Marian - Flesh Of My Flesh","","","Gothic","Playlist",""
"Nightwish  ""The Phantom Of The Opera"" with lyrics","","","Gothic","Playlist",""
"Epica - Sensorium (studio) HQ","","","Gothic","Playlist",""
"FUROR GALLICO - Waterstrings (Official Video)","","","Gothic","Playlist",""
"Studio Allstars - Phantom of the Opera","","","Gothic","Playlist",""
"EPICA - Cry For The Moon","","","Gothic","Playlist",""
"The Cranberries - Zombie (Official Music Video)","","","Gothic","Playlist",""
"The Romanovs - Kiss","","","Gothic","Playlist",""
"Frank Turner - The Graveyard Of The Outcast Dead (Official Audio)","","","Gothic","Playlist",""
"Jill Tracy-The Fine Art of Poisoning","","","Gothic","Playlist",""
"The Tragic Tantrum - The Silent","","","Gothic","Playlist",""
"Buckets of Blood - The Great Malarkey","","","Gothic","Playlist",""
"This Way to the Egress - Saint","","","Gothic","Playlist",""
"The Cure - Friday I'm In Love","","","Gothic","Playlist",""
"The Cure - Lullaby","","","Gothic","Playlist",""
"The Cure - Boys Don't Cry","","","Gothic","Playlist",""
"Gothic Metal Compilation : PENUMBRA ""The Last Bewitchment""","","","Gothic","Playlist",""
"The H.P. Lovecraft Historical Society - Go Summon Up The Dead Ones","","","Gothic","Playlist",""
"Fishmen","","","Gothic","Playlist",""
"Ordo Funebris -A Witches Song","","","Gothic","Playlist",""
"Ordo Funebris- Lycanthia","","","Gothic","Playlist",""
"Lacrimosa - Ich bin der Brennende Komet (Letras Alemán/Español)","","","Gothic","Playlist",""
"Lacrimosa - Alleine zu Zweit (subtitulado en español)","","","Gothic","Playlist",""
"Evanescence - Sweet Sacrifice","","","Gothic","Playlist",""
"Evanescence - Lithium (Live on Letterman)","","","Gothic","Playlist",""
"Evanescence - Call Me When You're Sober","","","Gothic","Playlist",""
"Evanescence - Bring Me To Life (Official HD Music Video)","","","Gothic","Playlist",""
"Circus Fish - by Vermillion Lies","","","Gothic","Playlist",""
"Vermillion Lies - Circus Apocalypse","","","Gothic","Playlist",""
"Bonnie and Clyde- Vermillion lies","","","Gothic","Playlist",""
"Theatre of Tragedy - Siren","","","Gothic","Playlist",""
"Theatre of Tragedy - Venus","","","Gothic","Playlist",""
"Anabantha - Deja Vu","","","Gothic","Playlist",""
"Anabantha - Nocturna (Letra)","","","Gothic","Playlist",""
"ANABANTHA: Hechizo (VIDEO OFICIAL)","","","Gothic","Playlist",""
"Nostra Morte - Un cuento antes de morir","","","Gothic","Playlist",""
"Nostra Morte -  Perséfone (Video Oficial) Full HD","","","Gothic","Playlist",""
"Nostra morte la prision de los 100 años con letra","","","Gothic","Playlist",""
"NOSTRA MORTE  Requiem Demort LETRA","","","Gothic","Playlist",""
"Nostra Morte - Eres todo para mi","","","Gothic","Playlist",""
"Beautiful - Sopor Aeternus & The Ensemble Of Shadows","","","Gothic","Playlist",""
"SOPOR AETERNUS: ""In der Palästra"" (music video)","","","Gothic","Playlist",""
"Sopor Aeternus  - La prima vez sub español lyrics","","","Gothic","Playlist",""
"SOPOR AETERNUS: ""A Strange Thing To Say"" (music video)","","","Gothic","Playlist",""
"Sopor Aeternus - Dead Souls - subtitulado al español","","","Gothic","Playlist",""
"Aurelio Voltaire - Hallelujah - World Premiere Song","","","Gothic","Playlist",""
"Aurelio Voltaire - The Beast of Pirate's Bay (OFFICIAL)","","","Gothic","Playlist",""
"Aurelio Voltaire - Dirtiest Song that Ain't OFFICIAL","","","Gothic","Playlist",""
"Aurelio Voltaire - The Night - 1988 Deathrock Version (OFFICIAL) with Lyrics","","","Gothic","Playlist",""
"Aurelio Voltaire - To The Bottom Of The Sea (OFFICIAL)","","","Gothic","Playlist",""
"Aurelio Voltaire · Voltaire - Land of the Dead","","","Gothic","Playlist",""
"Aurelio Voltaire · Voltaire - Day of the Dead","","","Gothic","Playlist",""
"Voltaire-Dia de los muertos","","","Gothic","Playlist",""
"Voltaire - Almost Human (Lyrics)","","","Gothic","Playlist",""
"She's Glowing - Aurelio Voltaire - Official Music Video","","","Gothic","Playlist",""
